Provider,Inpatient_ClaimID_count,Inpatient_BeneID_nunique,Inpatient_InscClaimAmtReimbursed_sum,Inpatient_InscClaimAmtReimbursed_mean,Inpatient_InscClaimAmtReimbursed_std,Inpatient_InscClaimAmtReimbursed_max,Inpatient_DeductibleAmtPaid_sum,Inpatient_DeductibleAmtPaid_mean,Inpatient_ClaimDuration_mean,Inpatient_ClaimDuration_max,Inpatient_Age_mean,Inpatient_NumDiagnoses_mean,Inpatient_NumDiagnoses_max,Inpatient_NumProcedures_mean,Inpatient_NumProcedures_max,Inpatient_AttendingPhysician_nunique,Inpatient_OperatingPhysician_nunique,Inpatient_OtherPhysician_nunique,Inpatient_LengthOfStay_mean,Inpatient_LengthOfStay_max,Inpatient_ChronicCond_Alzheimer_mean,Inpatient_ChronicCond_Heartfailure_mean,Inpatient_ChronicCond_KidneyDisease_mean,Inpatient_ChronicCond_Cancer_mean,Inpatient_ChronicCond_ObstrPulmonary_mean,Inpatient_ChronicCond_Depression_mean,Inpatient_ChronicCond_Diabetes_mean,Inpatient_ChronicCond_IschemicHeart_mean,Inpatient_ChronicCond_Osteoporasis_mean,Inpatient_ChronicCond_rheumatoidarthritis_mean,Inpatient_ChronicCond_stroke_mean,Outpatient_ClaimID_count,Outpatient_BeneID_nunique,Outpatient_InscClaimAmtReimbursed_sum,Outpatient_InscClaimAmtReimbursed_mean,Outpatient_InscClaimAmtReimbursed_std,Outpatient_InscClaimAmtReimbursed_max,Outpatient_DeductibleAmtPaid_sum,Outpatient_DeductibleAmtPaid_mean,Outpatient_ClaimDuration_mean,Outpatient_ClaimDuration_max,Outpatient_Age_mean,Outpatient_NumDiagnoses_mean,Outpatient_NumDiagnoses_max,Outpatient_NumProcedures_mean,Outpatient_NumProcedures_max,Outpatient_AttendingPhysician_nunique,Outpatient_OperatingPhysician_nunique,Outpatient_OtherPhysician_nunique,Outpatient_ChronicCond_Alzheimer_mean,Outpatient_ChronicCond_Heartfailure_mean,Outpatient_ChronicCond_KidneyDisease_mean,Outpatient_ChronicCond_Cancer_mean,Outpatient_ChronicCond_ObstrPulmonary_mean,Outpatient_ChronicCond_Depression_mean,Outpatient_ChronicCond_Diabetes_mean,Outpatient_ChronicCond_IschemicHeart_mean,Outpatient_ChronicCond_Osteoporasis_mean,Outpatient_ChronicCond_rheumatoidarthritis_mean,Outpatient_ChronicCond_stroke_mean,Total_Claims,Total_Reimbursement,Avg_Reimbursement_Per_Claim,Inpatient_Outpatient_Ratio,Total_Unique_Beneficiaries,Claims_Per_Beneficiary,Avg_Chronic_Conditions_Inpatient,Avg_Chronic_Conditions_Outpatient,PotentialFraud
PRV56353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,46.0,29340.0,305.625,816.2066463057528,6050.0,320.0,3.3333333333333335,1.875,21.0,72.53125,2.7291666666666665,9.0,0.0,0.0,25.0,9.0,21.0,0.3541666666666667,0.5729166666666666,0.34375,0.22916666666666666,0.25,0.5729166666666666,0.6979166666666666,0.7291666666666666,0.16666666666666666,0.375,0.010416666666666666,96.0,29340.0,305.6249681640658,0.0,46.0,2.0869560680530284,0.0,4.302083333333333,0
PRV56354,3.0,3.0,67000.0,22333.333333333332,30038.86371574886,57000.0,3204.0,1068.0,6.666666666666667,9.0,73.33333333333333,8.666666666666666,9.0,0.6666666666666666,1.0,3.0,1.0,1.0,6.666666666666667,9.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,8.0,6.0,3470.0,433.75,1118.327034969135,3200.0,0.0,0.0,1.0,1.0,75.0,2.0,7.0,0.0,0.0,4.0,1.0,3.0,0.125,0.625,0.125,0.0,0.375,0.375,0.625,0.75,0.125,0.25,0.125,11.0,70470.0,6406.357812401989,0.3333333333333333,9.0,1.2222208641990397,4.333333333333333,3.5,0
PRV56355,4.0,4.0,43000.0,10750.0,9945.685831890461,25000.0,4272.0,1068.0,5.25,6.0,71.5,9.0,9.0,1.0,2.0,2.0,3.0,1.0,5.25,6.0,0.25,0.75,0.75,0.0,0.25,0.25,0.75,0.5,0.25,0.25,0.0,111.0,34.0,33130.0,298.4684684684685,611.0887425484545,3300.0,320.0,2.8828828828828827,2.2882882882882885,21.0,75.33333333333333,2.891891891891892,9.0,0.0,0.0,16.0,9.0,13.0,0.15315315315315314,0.6306306306306306,0.3153153153153153,0.1891891891891892,0.27927927927927926,0.5495495495495496,0.6846846846846847,0.7297297297297297,0.15315315315315314,0.43243243243243246,0.1981981981981982,115.0,76130.0,661.9999424347876,0.03571428571428571,38.0,3.0263149930750015,4.0,4.315315315315315,0
PRV56357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,1690.0,105.625,126.5421537143519,400.0,0.0,0.0,3.125,21.0,69.8125,2.0625,5.0,0.0,0.0,6.0,2.0,4.0,0.4375,0.5,0.3125,0.125,0.375,0.5625,0.875,0.6875,0.125,0.3125,0.0,16.0,1690.0,105.62493398441626,0.0,13.0,1.230768284024397,0.0,4.3125,0
PRV56358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,240.0,60.0,40.824829046386306,100.0,0.0,0.0,1.0,1.0,76.5,1.75,3.0,0.0,0.0,4.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,0.75,0.75,1.0,0.0,0.25,0.0,4.0,240.0,59.999850000375005,0.0,4.0,0.9999975000062501,0.0,3.5,0
PRV56360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,34.0,25060.0,321.28205128205127,541.1180320491312,2200.0,50.0,0.6410256410256411,3.6666666666666665,21.0,71.74358974358974,3.1923076923076925,9.0,0.0,0.0,6.0,5.0,5.0,0.46153846153846156,0.6923076923076923,0.47435897435897434,0.2564102564102564,0.44871794871794873,0.6025641025641025,0.6666666666666666,0.8461538461538461,0.2692307692307692,0.4230769230769231,0.038461538461538464,78.0,25060.0,321.28201009205,0.0,34.0,2.2941169723185375,0.0,5.17948717948718,0
PRV56361,7.0,6.0,53000.0,7571.428571428572,4035.5562548072958,12000.0,7476.0,1068.0,5.571428571428571,18.0,80.28571428571429,7.571428571428571,9.0,0.5714285714285714,1.0,4.0,2.0,2.0,5.571428571428571,18.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.0,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5714285714285714,107.0,49.0,52550.0,491.1214953271028,814.1048181352021,3300.0,210.0,1.9626168224299065,3.0373831775700935,21.0,73.67289719626169,2.94392523364486,9.0,0.0,0.0,17.0,8.0,12.0,0.4485981308411215,0.4392523364485981,0.4672897196261682,0.056074766355140186,0.29906542056074764,0.616822429906542,0.6074766355140186,0.6822429906542056,0.5046728971962616,0.14953271028037382,0.27102803738317754,114.0,105550.0,925.8771117651656,0.06481481481481481,55.0,2.072726895867837,5.571428571428571,4.5420560747663545,1
PRV56362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,51.0,13210.0,220.16666666666666,541.6687700958726,3300.0,290.0,4.833333333333333,1.6333333333333333,21.0,74.75,2.816666666666667,9.0,0.0,0.0,18.0,8.0,12.0,0.38333333333333336,0.5333333333333333,0.4166666666666667,0.15,0.2,0.36666666666666664,0.65,0.75,0.35,0.2,0.08333333333333333,60.0,13210.0,220.16662997222832,0.0,51.0,1.1764703575548319,0.0,4.083333333333333,0
PRV56363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,10420.0,548.421052631579,1046.9652607942355,3300.0,280.0,14.736842105263158,3.5789473684210527,21.0,71.26315789473684,2.1578947368421053,5.0,0.0,0.0,2.0,2.0,2.0,0.5789473684210527,0.631578947368421,0.5789473684210527,0.42105263157894735,0.21052631578947367,0.3157894736842105,0.8947368421052632,0.7894736842105263,0.0,0.5263157894736842,0.15789473684210525,19.0,10420.0,548.4207639890716,0.0,8.0,2.374997031253711,0.0,5.105263157894736,0
PRV56364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,28.0,31280.0,395.9493670886076,728.0946666178007,3300.0,320.0,4.050632911392405,2.6962025316455698,21.0,77.31645569620254,2.392405063291139,9.0,0.0,0.0,1.0,1.0,1.0,0.4430379746835443,0.569620253164557,0.5316455696202531,0.16455696202531644,0.2911392405063291,0.35443037974683544,0.6962025316455697,0.810126582278481,0.4430379746835443,0.35443037974683544,0.0379746835443038,79.0,31280.0,395.9493169684409,0.0,28.0,2.8214275637758703,0.0,4.69620253164557,0
PRV56366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1880.0,208.88888888888889,390.4947004904306,1200.0,0.0,0.0,1.0,1.0,69.11111111111111,2.2222222222222223,4.0,0.0,0.0,2.0,1.0,2.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.8888888888888888,0.0,0.2222222222222222,0.1111111111111111,9.0,1880.0,208.88865679038136,0.0,8.0,1.124998593751758,0.0,3.8888888888888893,0
PRV56367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,10550.0,234.44444444444446,516.1023310949256,3300.0,0.0,0.0,2.4444444444444446,21.0,76.53333333333333,2.7777777777777777,9.0,0.0,0.0,4.0,2.0,4.0,0.08888888888888889,0.7777777777777778,0.4888888888888889,0.022222222222222223,0.2222222222222222,0.7111111111111111,0.8222222222222222,0.7333333333333333,0.06666666666666667,0.044444444444444446,0.0,45.0,10550.0,234.44439234569057,0.0,14.0,3.214283418368987,0.0,3.9777777777777783,0
PRV56368,1.0,1.0,4000.0,4000.0,0.0,4000.0,1068.0,1068.0,5.0,5.0,90.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,12.0,5050.0,153.03030303030303,215.21043260732114,900.0,40.0,1.2121212121212122,2.303030303030303,21.0,71.81818181818181,2.5757575757575757,9.0,0.0,0.0,6.0,2.0,7.0,0.18181818181818182,0.06060606060606061,0.48484848484848486,0.12121212121212122,0.42424242424242425,0.12121212121212122,0.6060606060606061,0.7575757575757576,0.42424242424242425,0.30303030303030304,0.0,34.0,9050.0,266.17639230106107,0.029411764705882353,13.0,2.6153826035518435,4.0,3.4848484848484853,0
PRV56369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,0.0,80.0,0.0,0.0,2.0,2.0,57.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,80.0,79.99920000799992,0.0,1.0,0.9999900000999989,0.0,4.0,0
PRV56370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1620.0,180.0,143.87494569938158,500.0,0.0,0.0,1.5555555555555556,5.0,67.0,2.6666666666666665,6.0,0.0,0.0,2.0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,9.0,1620.0,179.99980000022222,0.0,3.0,2.9999900000333333,0.0,2.111111111111111,0
PRV56373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,10.0,0.0,0.0,1.0,1.0,85.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,9.99990000099999,0.0,1.0,0.9999900000999989,0.0,6.0,0
PRV56374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,7570.0,302.8,501.67652260528735,2300.0,390.0,15.6,4.36,21.0,73.72,2.36,9.0,0.0,0.0,6.0,5.0,4.0,0.36,0.72,0.32,0.2,0.16,0.32,0.8,0.76,0.08,0.12,0.0,25.0,7570.0,302.7998788800484,0.0,11.0,2.2727252066134485,0.0,3.84,0
PRV56375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,29.0,15220.0,281.85185185185185,590.0210232073894,3000.0,390.0,7.222222222222222,2.611111111111111,21.0,74.16666666666667,2.7777777777777777,9.0,0.018518518518518517,1.0,4.0,4.0,3.0,0.48148148148148145,0.35185185185185186,0.35185185185185186,0.037037037037037035,0.2037037037037037,0.5185185185185185,0.46296296296296297,0.6666666666666666,0.37037037037037035,0.1111111111111111,0.09259259259259259,54.0,15220.0,281.85179965707414,0.0,29.0,1.8620683234247162,0.0,3.6481481481481475,0
PRV56376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10780.0,539.0,1508.442556867321,6900.0,70.0,3.5,2.0,21.0,70.0,3.05,9.0,0.0,0.0,6.0,2.0,4.0,0.2,0.1,0.25,0.0,0.0,0.45,0.65,0.45,0.45,0.0,0.0,20.0,10780.0,538.9997305001348,0.0,10.0,1.9999980000020001,0.0,2.5500000000000003,0
PRV56377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,0.0,60.0,0.0,0.0,1.0,1.0,66.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,59.99940000599994,0.0,1.0,0.9999900000999989,0.0,6.0,0
PRV56378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,19.0,4480.0,144.51612903225808,173.9317626671912,600.0,0.0,0.0,2.2580645161290325,21.0,76.61290322580645,2.7419354838709675,9.0,0.0,0.0,1.0,1.0,1.0,0.41935483870967744,0.5161290322580645,0.2903225806451613,0.03225806451612903,0.1935483870967742,0.41935483870967744,0.7419354838709677,0.45161290322580644,0.5161290322580645,0.12903225806451613,0.06451612903225806,31.0,4480.0,144.51608241416696,0.0,19.0,1.6315780886431113,0.0,3.774193548387097,0
PRV56379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,26.0,16520.0,311.6981132075472,738.4800811048862,3300.0,60.0,1.1320754716981132,1.7169811320754718,21.0,73.32075471698113,3.1132075471698113,10.0,0.0,0.0,11.0,5.0,9.0,0.2641509433962264,0.49056603773584906,0.3018867924528302,0.2641509433962264,0.3584905660377358,0.32075471698113206,0.5094339622641509,0.8867924528301887,0.37735849056603776,0.37735849056603776,0.07547169811320754,53.0,16520.0,311.6980543965935,0.0,26.0,2.038460754438171,0.0,4.226415094339623,0
PRV56380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,6040.0,287.6190476190476,313.95707926251265,800.0,0.0,0.0,2.0476190476190474,21.0,67.19047619047619,2.142857142857143,9.0,0.0,0.0,3.0,2.0,2.0,0.14285714285714285,0.42857142857142855,0.5238095238095238,0.23809523809523808,0.3333333333333333,0.047619047619047616,0.9047619047619048,0.5238095238095238,0.19047619047619047,0.14285714285714285,0.14285714285714285,21.0,6040.0,287.6189106576616,0.0,10.0,2.0999979000021,0.0,3.6190476190476186,0
PRV56381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4720.0,590.0,1112.2563938743106,3300.0,0.0,0.0,8.5,21.0,83.0,1.375,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4720.0,589.9992625009219,0.0,1.0,7.9999200007999915,0.0,3.0,0
PRV56384,2.0,2.0,18000.0,9000.0,7071.067811865475,14000.0,2136.0,1068.0,9.0,12.0,76.5,7.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,47.0,23.0,11790.0,250.85106382978722,507.21245778844985,3100.0,10.0,0.2127659574468085,2.2127659574468086,21.0,76.1063829787234,2.4893617021276597,9.0,0.0,0.0,8.0,5.0,10.0,0.44680851063829785,0.7446808510638298,0.3617021276595745,0.02127659574468085,0.2978723404255319,0.3829787234042553,0.723404255319149,0.7021276595744681,0.44680851063829785,0.3191489361702128,0.3829787234042553,49.0,29790.0,607.9590596001918,0.041666666666666664,25.0,1.9599992160003137,7.5,4.829787234042553,0
PRV56385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,2770.0,125.9090909090909,317.81484713001856,1500.0,100.0,4.545454545454546,1.9090909090909092,21.0,71.63636363636364,2.6363636363636362,6.0,0.0,0.0,2.0,2.0,2.0,0.4090909090909091,0.45454545454545453,0.3181818181818182,0.36363636363636365,0.13636363636363635,0.3181818181818182,0.8181818181818182,0.7727272727272727,0.0,0.22727272727272727,0.0,22.0,2770.0,125.90903367771196,0.0,11.0,1.9999981818198347,0.0,3.818181818181818,0
PRV56387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,0.0,90.0,0.0,0.0,1.0,1.0,78.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,89.9991000089999,0.0,1.0,0.9999900000999989,0.0,6.0,0
PRV56388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5300.0,757.1428571428571,741.298731635101,2400.0,0.0,0.0,3.4285714285714284,15.0,70.28571428571429,2.2857142857142856,5.0,0.0,0.0,5.0,0.0,5.0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,7.0,5300.0,757.1417755117493,0.0,6.0,1.1666647222254631,0.0,5.571428571428571,0
PRV56389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,6520.0,434.6666666666667,738.8878386434832,2700.0,200.0,13.333333333333334,5.0,21.0,76.93333333333334,2.466666666666667,5.0,0.0,0.0,2.0,2.0,1.0,0.3333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.0,15.0,6520.0,434.6663768890821,0.0,13.0,1.1538452662728722,0.0,2.2666666666666666,0
PRV56390,2.0,2.0,40000.0,20000.0,12727.922061357855,29000.0,2136.0,1068.0,16.5,28.0,75.5,9.0,9.0,0.5,1.0,2.0,1.0,0.0,16.5,28.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,3.0,3.0,220.0,73.33333333333333,5.773502691896256,80.0,80.0,26.666666666666668,1.6666666666666667,3.0,54.333333333333336,4.666666666666667,7.0,0.0,0.0,3.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,5.0,40220.0,8043.983912032177,0.5,5.0,0.9999980000040001,8.5,4.333333333333333,0
PRV56391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,150.0,75.0,35.35533905932738,100.0,0.0,0.0,1.0,1.0,70.5,3.0,4.0,0.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,150.0,74.99962500187499,0.0,2.0,0.9999950000249999,0.0,2.0,0
PRV56392,6.0,2.0,38000.0,6333.333333333333,2875.1811537130434,11000.0,6408.0,1068.0,10.5,36.0,67.0,8.666666666666666,10.0,0.6666666666666666,1.0,2.0,2.0,0.0,10.5,36.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,14.0,9.0,3860.0,275.7142857142857,428.98295260578084,1700.0,50.0,3.5714285714285716,1.7857142857142858,12.0,74.14285714285714,2.4285714285714284,8.0,0.0,0.0,5.0,1.0,3.0,0.5,0.7857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.35714285714285715,0.14285714285714285,20.0,41860.0,2092.9989535005234,0.4,11.0,1.818180165290759,7.0,5.5,1
PRV56393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2580.0,258.0,255.46471815540835,700.0,0.0,0.0,3.1,21.0,78.8,3.4,9.0,0.0,0.0,1.0,0.0,1.0,0.3,0.4,0.6,0.2,0.4,0.5,0.7,0.7,0.4,0.2,0.2,10.0,2580.0,257.999742000258,0.0,8.0,1.2499984375019533,0.0,4.6000000000000005,0
PRV56394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,15920.0,497.5,831.1670768728868,3300.0,0.0,0.0,3.96875,21.0,68.28125,2.5,7.0,0.0,0.0,5.0,2.0,1.0,0.5,0.875,0.375,0.0625,0.4375,0.78125,0.71875,0.90625,0.34375,0.5,0.03125,32.0,15920.0,497.49984453129855,0.0,14.0,2.2857126530623906,0.0,5.53125,0
PRV56395,7.0,7.0,107000.0,15285.714285714286,12120.427463780388,37000.0,7476.0,1068.0,6.0,11.0,69.57142857142857,8.857142857142858,10.0,0.5714285714285714,2.0,2.0,1.0,0.0,6.0,11.0,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,107000.0,15285.692449010789,7.0,7.0,0.9999985714306123,5.0,0.0,0
PRV56396,32.0,24.0,269000.0,8406.25,6810.14127559395,29000.0,32040.0,1068.0,7.625,36.0,71.03125,8.21875,10.0,0.6875,2.0,2.0,2.0,0.0,7.625,36.0,0.6875,0.71875,0.75,0.0625,0.625,0.46875,0.8125,0.9375,0.375,0.28125,0.1875,51.0,48.0,20380.0,399.6078431372549,726.0549863042434,3300.0,230.0,4.509803921568627,2.607843137254902,21.0,76.01960784313725,2.7254901960784315,10.0,0.0,0.0,29.0,9.0,13.0,0.43137254901960786,0.6666666666666666,0.4117647058823529,0.13725490196078433,0.2549019607843137,0.3137254901960784,0.7058823529411765,0.803921568627451,0.3333333333333333,0.37254901960784315,0.21568627450980393,83.0,289380.0,3486.5056040354693,0.6153846153846154,72.0,1.1527776176697753,5.90625,4.647058823529412,1
